timestamp,city_name,district_id,district_name,district_type,district_population,district_centroid_lat,district_centroid_lon,road_id,road_class,road_direction,road_lanes,road_length_km,road_free_flow_kph,road_capacity_veh_15m,road_start_lat,road_start_lon,road_end_lat,road_end_lon,weather_temperature_c,weather_feels_like_c,weather_humidity_pct,weather_rain_mm_h,weather_wind_kph,weather_cloud_cover_pct,weather_visibility_km,weather_condition,traffic_vehicle_count_15m,traffic_heavy_vehicle_pct,traffic_avg_speed_kph,traffic_occupancy_pct,traffic_travel_time_min,traffic_co2_kg,traffic_noise_db,traffic_congestion_level,parking_lot_count,parking_total_capacity,parking_occupied_spaces,parking_available_spaces,parking_occupancy_pct,parking_turnover_vehicles,parking_ev_chargers_occupied,energy_demand_kw,energy_solar_generation_kw,energy_grid_import_kw,energy_street_lighting_kw,energy_voltage_v,energy_outage_active,lighting_ambient_lux,lighting_dimming_pct,lighting_lamps_on,lighting_power_kw,camera_count,camera_detected_vehicles,camera_detected_pedestrians,camera_visibility_score,camera_max_queue_length,camera_degraded_count,iot_device_count,iot_air_quality_pm25_ug_m3,iot_noise_db,iot_microstation_temperature_c,iot_avg_battery_pct,iot_avg_signal_rssi_dbm,iot_anomaly_count,event_public_event_active,event_active_incident_id,event_active_incident_severity,event_active_incident_impact
2025-01-10T13:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-01,collector,cross_city,2,1.52,43,570,52.203424,20.981133,52.220976,20.991267,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,83,6.6,41.1,14.6,2.22,15.77,75.9,free_flow,2,565,413,152,73.1,48,21,1272.5,132.8,1139.7,12.1,224.8,false,61156,96.9,161,12.1,1,87,14,1.0,0,0,3,9.7,77.36,-1.79,93.97,-62.2,0,false,,,0
2025-01-10T13:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-02,collector,outbound,2,1.43,43,570,52.203944,20.990967,52.220456,20.981433,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,89,8.8,40.9,15.6,2.1,16.91,76.3,free_flow,2,565,413,152,73.1,48,21,1272.5,132.8,1139.7,12.1,224.8,false,61156,96.9,161,12.1,1,86,15,1.0,0,0,3,9.7,77.36,-1.79,93.97,-62.2,0,false,,,0
2025-01-10T13:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-03,collector,cross_city,2,2.31,43,570,52.2122,21.0016,52.2122,20.9708,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,91,5.3,40.8,16.0,3.39,17.29,76.5,free_flow,2,565,413,152,73.1,48,21,1272.5,132.8,1139.7,12.1,224.8,false,61156,96.9,161,12.1,1,93,12,1.0,0,0,3,9.7,77.36,-1.79,93.97,-62.2,0,false,,,0
2025-01-10T13:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-04,collector,cross_city,2,2.31,43,570,52.225537,20.9939,52.198863,20.9785,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,94,4.6,40.7,16.5,3.4,17.86,76.7,free_flow,2,565,413,152,73.1,48,21,1272.5,132.8,1139.7,12.1,224.8,false,61156,96.9,161,12.1,0,0,0,0.0,0,0,3,9.7,77.36,-1.79,93.97,-62.2,0,false,,,0
2025-01-10T13:00:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-05,arterial,cross_city,4,1.64,58,1720,52.221669,20.980733,52.202731,20.991667,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,328,16.1,54.2,19.1,1.81,62.32,84.8,free_flow,2,565,413,152,73.1,48,21,1272.5,132.8,1139.7,12.1,224.8,false,61156,96.9,161,12.1,0,0,0,0.0,0,0,3,9.7,77.36,-1.79,93.97,-62.2,0,false,,,0
2025-01-10T13:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-01,collector,cross_city,2,2.02,43,570,52.200538,21.031467,52.223862,21.044933,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,98,5.2,40.6,17.2,2.99,18.62,76.9,free_flow,2,385,279,106,72.5,32,14,297.8,31.1,266.7,2.9,229.0,false,61156,96.9,38,2.9,1,97,14,1.0,0,0,3,11.74,71.94,-1.24,95.17,-59.3,0,false,,,0
2025-01-10T13:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-02,collector,cross_city,2,1.11,43,570,52.205791,21.0419,52.218609,21.0345,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,95,7.9,40.7,16.7,1.64,18.05,76.7,free_flow,2,385,279,106,72.5,32,14,297.8,31.1,266.7,2.9,229.0,false,61156,96.9,38,2.9,1,99,14,1.0,0,0,3,11.74,71.94,-1.24,95.17,-59.3,0,false,,,0
2025-01-10T13:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-03,arterial,inbound,4,1.36,58,1720,52.2122,21.047267,52.2122,21.029133,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,268,14.9,55.2,15.6,1.48,50.92,83.4,free_flow,2,385,279,106,72.5,32,14,297.8,31.1,266.7,2.9,229.0,false,61156,96.9,38,2.9,1,278,21,1.0,0,0,3,11.74,71.94,-1.24,95.17,-59.3,0,false,,,0
2025-01-10T13:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-04,collector,outbound,2,2.03,43,570,52.22392,21.044967,52.20048,21.031433,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,77,2.1,41.3,13.5,2.95,14.63,75.4,free_flow,2,385,279,106,72.5,32,14,297.8,31.1,266.7,2.9,229.0,false,61156,96.9,38,2.9,0,0,0,0.0,0,0,3,11.74,71.94,-1.24,95.17,-59.3,0,false,,,0
2025-01-10T13:00:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-05,collector,inbound,2,3.12,43,570,52.230213,21.0278,52.194187,21.0486,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,87,5.3,41.0,15.3,4.57,16.53,76.2,free_flow,2,385,279,106,72.5,32,14,297.8,31.1,266.7,2.9,229.0,false,61156,96.9,38,2.9,0,0,0,0.0,0,0,3,11.74,71.94,-1.24,95.17,-59.3,0,false,,,0
2025-01-10T13:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-01,local,outbound,1,0.42,30,130,52.244775,20.9848,52.249625,20.9876,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,23,2.7,28.2,17.7,0.89,4.84,67.7,free_flow,2,705,497,208,70.5,57,25,2002.8,222.9,1779.8,20.2,222.2,false,61156,96.9,270,20.2,1,23,10,1.0,0,0,3,11.16,75.55,-1.33,94.6,-61.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-02,arterial,cross_city,4,2.3,58,1720,52.233921,20.993867,52.260479,20.978533,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,265,13.0,55.2,15.4,2.5,50.35,83.4,free_flow,2,705,497,208,70.5,57,25,2002.8,222.9,1779.8,20.2,222.2,false,61156,96.9,270,20.2,1,267,21,1.0,0,0,3,11.16,75.55,-1.33,94.6,-61.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-03,local,outbound,1,1.65,30,130,52.2472,20.9972,52.2472,20.9752,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,22,9.1,28.4,16.9,3.49,4.62,67.4,free_flow,2,705,497,208,70.5,57,25,2002.8,222.9,1779.8,20.2,222.2,false,61156,96.9,270,20.2,1,22,7,1.0,0,0,3,11.16,75.55,-1.33,94.6,-61.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-04,local,outbound,1,2.04,30,130,52.258978,20.993,52.235422,20.9794,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,20,10.2,28.6,15.4,4.28,4.19,66.8,free_flow,2,705,497,208,70.5,57,25,2002.8,222.9,1779.8,20.2,222.2,false,61156,96.9,270,20.2,0,0,0,0.0,0,0,3,11.16,75.55,-1.33,94.6,-61.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-05,arterial,outbound,4,1.87,58,1720,52.257996,20.979967,52.236404,20.992433,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,270,17.1,55.2,15.7,2.03,51.3,83.5,free_flow,2,705,497,208,70.5,57,25,2002.8,222.9,1779.8,20.2,222.2,false,61156,96.9,270,20.2,0,0,0,0.0,0,0,3,11.16,75.55,-1.33,94.6,-61.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-01,arterial,inbound,4,1.98,58,1720,52.235768,21.0316,52.258632,21.0448,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,273,19.2,55.1,15.9,2.16,51.87,83.6,free_flow,2,405,289,116,71.4,33,15,420.6,43.9,376.7,4.0,228.7,false,61156,96.9,53,4.0,1,284,27,1.0,0,0,3,8.46,76.66,-1.88,94.47,-63.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-02,collector,cross_city,2,1.9,43,570,52.23623,21.044533,52.25817,21.031867,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,94,7.3,40.7,16.5,2.8,17.86,76.7,free_flow,2,405,289,116,71.4,33,15,420.6,43.9,376.7,4.0,228.7,false,61156,96.9,53,4.0,1,93,14,1.0,0,0,3,8.46,76.66,-1.88,94.47,-63.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-03,local,cross_city,1,2.28,30,130,52.2472,21.0534,52.2472,21.023,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,19,4.9,28.7,14.6,4.77,3.97,66.5,free_flow,2,405,289,116,71.4,33,15,420.6,43.9,376.7,4.0,228.7,false,61156,96.9,53,4.0,1,19,10,0.99,0,0,3,8.46,76.66,-1.88,94.47,-63.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-04,local,cross_city,1,1.58,30,130,52.256322,21.043467,52.238078,21.032933,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,21,8.7,28.5,16.2,3.33,4.4,67.1,free_flow,2,405,289,116,71.4,33,15,420.6,43.9,376.7,4.0,228.7,false,61156,96.9,53,4.0,0,0,0,0.0,0,0,3,8.46,76.66,-1.88,94.47,-63.8,0,false,,,0
2025-01-10T13:00:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-05,arterial,cross_city,4,1.14,58,1720,52.253782,21.0344,52.240618,21.042,-1.7,-2.0,69.0,0,9.1,34.1,17.3,clear,285,14.1,54.9,16.6,1.25,54.15,83.8,free_flow,2,405,289,116,71.4,33,15,420.6,43.9,376.7,4.0,228.7,false,61156,96.9,53,4.0,0,0,0,0.0,0,0,3,8.46,76.66,-1.88,94.47,-63.8,0,false,,,0
2025-01-10T13:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-01,collector,cross_city,2,1.52,43,570,52.203424,20.981133,52.220976,20.991267,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,76,6.4,41.3,13.3,2.21,14.44,75.3,free_flow,2,565,363,202,64.2,41,19,1285.4,161.0,1124.4,18.8,224.4,false,75886,95.1,251,18.8,1,81,11,1.0,0,0,3,7.94,73.3,-1.75,94.43,-53.83,0,false,,,0
2025-01-10T13:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-02,collector,outbound,2,1.43,43,570,52.203944,20.990967,52.220456,20.981433,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,98,5.7,34.9,39.6,2.46,18.64,76.9,moderate,2,565,363,202,64.2,41,19,1285.4,161.0,1124.4,18.8,224.4,false,75886,95.1,251,18.8,1,102,12,1.0,0,0,3,7.94,73.3,-1.75,94.43,-53.83,0,false,EVT-0000043,high,0.59
2025-01-10T13:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-03,collector,cross_city,2,2.31,43,570,52.2122,21.0016,52.2122,20.9708,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,101,9.2,40.5,17.7,3.42,19.19,77.1,free_flow,2,565,363,202,64.2,41,19,1285.4,161.0,1124.4,18.8,224.4,false,75886,95.1,251,18.8,1,99,14,1.0,0,0,3,7.94,73.3,-1.75,94.43,-53.83,0,false,,,0
2025-01-10T13:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-04,collector,cross_city,2,2.31,43,570,52.225537,20.9939,52.198863,20.9785,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,87,4.2,41.0,15.3,3.38,16.53,76.2,free_flow,2,565,363,202,64.2,41,19,1285.4,161.0,1124.4,18.8,224.4,false,75886,95.1,251,18.8,0,0,0,0.0,0,0,3,7.94,73.3,-1.75,94.43,-53.83,0,false,,,0
2025-01-10T13:15:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-05,arterial,cross_city,4,1.64,58,1720,52.221669,20.980733,52.202731,20.991667,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,256,15.5,55.4,14.9,1.78,48.64,83.1,free_flow,2,565,363,202,64.2,41,19,1285.4,161.0,1124.4,18.8,224.4,false,75886,95.1,251,18.8,0,0,0,0.0,0,0,3,7.94,73.3,-1.75,94.43,-53.83,0,false,,,0
2025-01-10T13:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-01,collector,cross_city,2,2.02,43,570,52.200538,21.031467,52.223862,21.044933,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,88,8.4,40.9,15.4,2.96,16.72,76.2,free_flow,2,385,262,123,68.1,31,14,300.8,37.7,263.2,4.4,230.3,false,75886,95.1,59,4.4,1,83,14,1.0,0,0,3,9.7,74.9,-1.79,95.17,-57.67,0,false,,,0
2025-01-10T13:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-02,collector,cross_city,2,1.11,43,570,52.205791,21.0419,52.218609,21.0345,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,97,8.5,40.6,17.0,1.64,18.43,76.9,free_flow,2,385,262,123,68.1,31,14,300.8,37.7,263.2,4.4,230.3,false,75886,95.1,59,4.4,1,101,16,1.0,0,0,3,9.7,74.9,-1.79,95.17,-57.67,0,false,,,0
2025-01-10T13:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-03,arterial,inbound,4,1.36,58,1720,52.2122,21.047267,52.2122,21.029133,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,280,16.4,55.0,16.3,1.48,53.2,83.7,free_flow,2,385,262,123,68.1,31,14,300.8,37.7,263.2,4.4,230.3,false,75886,95.1,59,4.4,1,270,28,1.0,0,0,3,9.7,74.9,-1.79,95.17,-57.67,0,false,,,0
2025-01-10T13:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-04,collector,outbound,2,2.03,43,570,52.22392,21.044967,52.20048,21.031433,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,96,7.1,40.7,16.8,3.0,18.24,76.8,free_flow,2,385,262,123,68.1,31,14,300.8,37.7,263.2,4.4,230.3,false,75886,95.1,59,4.4,0,0,0,0.0,0,0,3,9.7,74.9,-1.79,95.17,-57.67,0,false,,,0
2025-01-10T13:15:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-05,collector,inbound,2,3.12,43,570,52.230213,21.0278,52.194187,21.0486,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,98,6.6,40.6,17.2,4.61,18.62,76.9,free_flow,2,385,262,123,68.1,31,14,300.8,37.7,263.2,4.4,230.3,false,75886,95.1,59,4.4,0,0,0,0.0,0,0,3,9.7,74.9,-1.79,95.17,-57.67,0,false,,,0
2025-01-10T13:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-01,local,outbound,1,0.42,30,130,52.244775,20.9848,52.249625,20.9876,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,22,7.8,28.4,16.9,0.89,4.62,67.4,free_flow,2,705,489,216,69.4,56,26,2024.9,270.3,1754.6,31.6,223.6,false,75886,95.1,421,31.6,1,22,11,1.0,0,0,3,8.42,73.68,-1.31,94.87,-63.77,0,false,,,0
2025-01-10T13:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-02,arterial,cross_city,4,2.3,58,1720,52.233921,20.993867,52.260479,20.978533,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,309,15.4,54.5,18.0,2.53,58.71,84.4,free_flow,2,705,489,216,69.4,56,26,2024.9,270.3,1754.6,31.6,223.6,false,75886,95.1,421,31.6,1,318,30,1.0,0,0,3,8.42,73.68,-1.31,94.87,-63.77,0,false,,,0
2025-01-10T13:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-03,local,outbound,1,1.65,30,130,52.2472,20.9972,52.2472,20.9752,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,22,4.9,28.4,16.9,3.49,4.62,67.4,free_flow,2,705,489,216,69.4,56,26,2024.9,270.3,1754.6,31.6,223.6,false,75886,95.1,421,31.6,1,23,11,1.0,0,0,3,8.42,73.68,-1.31,94.87,-63.77,0,false,,,0
2025-01-10T13:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-04,local,outbound,1,2.04,30,130,52.258978,20.993,52.235422,20.9794,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,21,2.7,28.5,16.2,4.3,4.4,67.1,free_flow,2,705,489,216,69.4,56,26,2024.9,270.3,1754.6,31.6,223.6,false,75886,95.1,421,31.6,0,0,0,0.0,0,0,3,8.42,73.68,-1.31,94.87,-63.77,0,false,,,0
2025-01-10T13:15:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-05,arterial,outbound,4,1.87,58,1720,52.257996,20.979967,52.236404,20.992433,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,276,13.2,55.1,16.0,2.04,52.44,83.6,free_flow,2,705,489,216,69.4,56,26,2024.9,270.3,1754.6,31.6,223.6,false,75886,95.1,421,31.6,0,0,0,0.0,0,0,3,8.42,73.68,-1.31,94.87,-63.77,0,false,,,0
2025-01-10T13:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-01,arterial,inbound,4,1.98,58,1720,52.235768,21.0316,52.258632,21.0448,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,289,12.8,54.9,16.8,2.17,54.91,83.9,free_flow,2,405,287,118,70.9,33,15,424.9,53.2,371.7,6.2,230.2,false,75886,95.1,83,6.2,1,282,23,1.0,0,0,3,12.4,77.01,-2.51,95.0,-62.57,0,false,,,0
2025-01-10T13:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-02,collector,cross_city,2,1.9,43,570,52.23623,21.044533,52.25817,21.031867,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,101,8.8,40.5,17.7,2.82,19.19,77.1,free_flow,2,405,287,118,70.9,33,15,424.9,53.2,371.7,6.2,230.2,false,75886,95.1,83,6.2,1,95,13,1.0,0,0,3,12.4,77.01,-2.51,95.0,-62.57,0,false,,,0
2025-01-10T13:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-03,local,cross_city,1,2.28,30,130,52.2472,21.0534,52.2472,21.023,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,22,6.8,28.4,16.9,4.82,4.62,67.4,free_flow,2,405,287,118,70.9,33,15,424.9,53.2,371.7,6.2,230.2,false,75886,95.1,83,6.2,1,23,9,1.0,0,0,3,12.4,77.01,-2.51,95.0,-62.57,0,false,,,0
2025-01-10T13:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-04,local,cross_city,1,1.58,30,130,52.256322,21.043467,52.238078,21.032933,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,19,10.2,28.7,14.6,3.31,3.97,66.5,free_flow,2,405,287,118,70.9,33,15,424.9,53.2,371.7,6.2,230.2,false,75886,95.1,83,6.2,0,0,0,0.0,0,0,3,12.4,77.01,-2.51,95.0,-62.57,0,false,,,0
2025-01-10T13:15:00,Novograd,D-04,Industrial 4,industrial,6252,52.2472,21.0382,R-D-04-05,arterial,cross_city,4,1.14,58,1720,52.253782,21.0344,52.240618,21.042,-1.8,-2.2,65.1,0,10.4,12.6,17.7,clear,304,13.3,54.6,17.7,1.25,57.76,84.3,free_flow,2,405,287,118,70.9,33,15,424.9,53.2,371.7,6.2,230.2,false,75886,95.1,83,6.2,0,0,0,0.0,0,0,3,12.4,77.01,-2.51,95.0,-62.57,0,false,,,0
2025-01-10T13:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-01,collector,cross_city,2,1.52,43,570,52.203424,20.981133,52.220976,20.991267,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,89,8.0,40.9,15.6,2.23,16.91,76.3,free_flow,2,565,384,181,68.0,44,20,1347.2,163.0,1184.2,27.0,224.0,false,77076,93.0,360,27.0,1,85,14,1.0,0,0,3,9.93,74.54,-3.06,95.67,-59.13,0,false,,,0
2025-01-10T13:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-02,collector,outbound,2,1.43,43,570,52.203944,20.990967,52.220456,20.981433,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,98,12.4,34.9,39.6,2.46,18.64,76.9,moderate,2,565,384,181,68.0,44,20,1347.2,163.0,1184.2,27.0,224.0,false,77076,93.0,360,27.0,1,93,15,1.0,0,0,3,9.93,74.54,-3.06,95.67,-59.13,0,false,EVT-0000043,high,0.59
2025-01-10T13:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-03,collector,cross_city,2,2.31,43,570,52.2122,21.0016,52.2122,20.9708,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,106,6.9,40.3,18.6,3.44,20.14,77.4,free_flow,2,565,384,181,68.0,44,20,1347.2,163.0,1184.2,27.0,224.0,false,77076,93.0,360,27.0,1,111,15,1.0,0,0,3,9.93,74.54,-3.06,95.67,-59.13,0,false,,,0
2025-01-10T13:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-04,collector,cross_city,2,2.31,43,570,52.225537,20.9939,52.198863,20.9785,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,83,5.3,41.1,14.6,3.37,15.77,75.9,free_flow,2,565,384,181,68.0,44,20,1347.2,163.0,1184.2,27.0,224.0,false,77076,93.0,360,27.0,0,0,0,0.0,0,0,3,9.93,74.54,-3.06,95.67,-59.13,0,false,,,0
2025-01-10T13:30:00,Novograd,D-01,Mixed Use 1,mixed_use,18913,52.2122,20.9862,R-D-01-05,arterial,cross_city,4,1.64,58,1720,52.221669,20.980733,52.202731,20.991667,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,309,14.6,54.5,18.0,1.8,58.71,84.4,free_flow,2,565,384,181,68.0,44,20,1347.2,163.0,1184.2,27.0,224.0,false,77076,93.0,360,27.0,0,0,0,0.0,0,0,3,9.93,74.54,-3.06,95.67,-59.13,0,false,,,0
2025-01-10T13:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-01,collector,cross_city,2,2.02,43,570,52.200538,21.031467,52.223862,21.044933,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,95,7.5,40.7,16.7,2.98,18.05,76.7,free_flow,2,385,273,112,70.9,31,14,315.3,38.1,277.1,6.3,227.4,false,77076,93.0,84,6.3,1,95,16,1.0,0,0,3,12.04,74.99,-3.19,93.97,-59.93,0,false,,,0
2025-01-10T13:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-02,collector,cross_city,2,1.11,43,570,52.205791,21.0419,52.218609,21.0345,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,109,3.7,40.2,19.1,1.66,20.71,77.6,free_flow,2,385,273,112,70.9,31,14,315.3,38.1,277.1,6.3,227.4,false,77076,93.0,84,6.3,1,114,17,1.0,0,0,3,12.04,74.99,-3.19,93.97,-59.93,0,false,,,0
2025-01-10T13:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-03,arterial,inbound,4,1.36,58,1720,52.2122,21.047267,52.2122,21.029133,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,274,16.0,55.1,15.9,1.48,52.06,83.6,free_flow,2,385,273,112,70.9,31,14,315.3,38.1,277.1,6.3,227.4,false,77076,93.0,84,6.3,1,276,25,1.0,0,0,3,12.04,74.99,-3.19,93.97,-59.93,0,false,,,0
2025-01-10T13:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-04,collector,outbound,2,2.03,43,570,52.22392,21.044967,52.20048,21.031433,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,88,6.9,40.9,15.4,2.98,16.72,76.2,free_flow,2,385,273,112,70.9,31,14,315.3,38.1,277.1,6.3,227.4,false,77076,93.0,84,6.3,0,0,0,0.0,0,0,3,12.04,74.99,-3.19,93.97,-59.93,0,false,,,0
2025-01-10T13:30:00,Novograd,D-02,Industrial 2,industrial,4426,52.2122,21.0382,R-D-02-05,collector,inbound,2,3.12,43,570,52.230213,21.0278,52.194187,21.0486,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,94,7.5,40.7,16.5,4.6,17.86,76.7,free_flow,2,385,273,112,70.9,31,14,315.3,38.1,277.1,6.3,227.4,false,77076,93.0,84,6.3,0,0,0,0.0,0,0,3,12.04,74.99,-3.19,93.97,-59.93,0,false,,,0
2025-01-10T13:30:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-01,local,outbound,1,0.42,30,130,52.244775,20.9848,52.249625,20.9876,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,20,5.1,28.6,15.4,0.88,4.19,66.8,free_flow,2,705,502,203,71.2,57,26,2129.8,273.5,1856.3,45.3,223.4,false,77076,93.0,604,45.3,1,20,9,1.0,0,0,3,9.01,78.98,-2.63,93.8,-58.8,0,false,,,0
2025-01-10T13:30:00,Novograd,D-03,Residential 3,residential,31739,52.2472,20.9862,R-D-03-02,arterial,cross_city,4,2.3,58,1720,52.233921,20.993867,52.260479,20.978533,-2.8,-3.0,64.5,0,7.9,8.4,17.8,clear,283,18.2,54.9,16.5,2.51,53.77,83.8,free_flow,2,705,502,203,71.2,57,26,2129.8,273.5,1856.3,45.3,223.4,false,77076,93.0,604,45.3,1,308,24,1.0,0,0,3,9.01,78.98,-2.63,93.8,-58.8,0,false,,,0
